lmt,job,ncloseCreditCard,basicLevel,unpayNormalLoan,lmt_amt_bucket,lmt_business_bin,lmt_capacity_level,job_group,job_stability_level,job_risk_level,basic_level_clean,credit_history_level,multi_head_cnt_proxy,multi_head_level,credit_burden_level,debt_pressure_level,income_proxy_amt,income_proxy_level,expense_proxy_amt,expense_proxy_level,disposable_income_proxy_amt,cashflow_pressure_level,affordability_level,qualification_score,value_score,risk_score,strategy_segment,limit_recommend_amt,price_group,target
6.767,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
7.333,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
3.3,16,0,1,0,5000,5,3,0,1,5,1,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
5,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
6.963,4,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
7.667,4,0,3,0,8000,6,4,2,4,2,3,1,0,1,1,1,6000,4,3000,3,3000,2,5,3,4,2,1,6500,2,0
1.667,7,1,2,0,2000,3,2,4,2,4,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
0.8,16,1,3,0,1000,2,1,0,1,5,3,3,2,3,2,1,1500,1,1000,1,0,4,4,2,2,2,3,500,4,0
13.63,4,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9000,5,4500,4,4000,2,5,4,5,1,1,15500,1,0
6.2,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
1.767,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
7.4,16,1,1,1,8000,6,4,0,1,5,1,3,3,4,3,4,5500,4,3500,3,1000,3,5,3,3,3,2,6000,3,0
1.633,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
1.633,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
6.963,2,1,1,0,8000,6,4,1,5,1,1,3,1,2,1,2,7000,4,3500,3,3000,2,5,4,4,1,1,8000,2,0
17.63,1,1,1,0,20000,9,5,1,5,1,1,3,2,3,2,2,11500,6,6000,5,5000,1,5,5,5,1,1,22500,1,0
0.863,6,1,3,0,1000,2,1,3,3,3,3,3,1,2,2,1,3000,2,1500,1,1000,3,5,3,3,1,2,1000,3,0
4.633,16,0,3,0,5000,5,3,0,1,5,3,1,1,2,1,1,3500,2,2000,2,1500,3,5,3,3,3,2,4000,3,0
8,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
9.667,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
0.667,16,0,2,0,1000,2,1,0,1,5,2,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,2,3,500,4,0
7.967,16,1,1,1,8000,6,4,0,1,5,1,3,3,4,3,4,5500,4,3500,3,1000,3,5,3,3,3,2,6000,3,0
1.267,3,0,2,0,2000,3,2,2,4,2,2,1,0,1,1,1,4000,3,2000,2,2000,3,5,3,3,1,2,2000,3,0
6.63,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
3.333,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
8.6,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
0.967,1,1,3,0,1000,2,1,1,5,1,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,1000,3,0
7.667,7,1,3,1,8000,6,4,4,2,4,3,3,2,3,4,4,6000,4,4000,4,1000,3,5,3,3,3,2,6000,3,0
4.4,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
2.667,16,1,3,0,3000,4,2,0,1,5,3,3,2,3,2,1,2500,1,1500,1,500,4,4,3,3,2,2,2500,3,0
8.633,16,0,2,0,10000,7,5,0,1,5,2,1,1,2,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,8500,2,0
4.2,16,0,3,0,5000,5,3,0,1,5,3,1,1,2,1,1,3500,2,2000,2,1500,3,5,3,3,3,2,4000,3,0
3.733,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
2.533,16,0,2,0,3000,4,2,0,1,5,2,1,1,2,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,2500,3,0
6.4,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
2.396,16,1,3,0,3000,4,2,0,1,5,3,3,2,3,2,1,2500,1,1500,1,500,4,4,3,3,2,2,2500,3,0
32.5,16,1,2,0,50000,11,5,0,1,5,2,3,3,4,2,2,14500,6,8000,6,6000,1,5,4,5,2,1,47000,1,0
6.833,3,0,2,0,8000,6,4,2,4,2,2,1,0,1,1,1,7000,4,3000,3,4000,2,5,4,4,1,1,8000,2,0
9.667,16,0,3,0,10000,7,5,0,1,5,3,1,1,2,1,1,6000,4,3000,3,3000,2,5,3,4,3,2,7500,2,0
4.467,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
2.267,16,0,3,0,3000,4,2,0,1,5,3,1,1,2,1,1,2500,1,1500,1,1000,3,5,2,2,3,3,2000,4,0
8.233,3,1,3,0,10000,7,5,2,4,2,3,3,1,2,2,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
7.067,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
3.333,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
4.167,7,0,-999,0,5000,5,3,4,2,4,0,1,0,1,1,1,4000,3,2000,2,2000,3,5,2,3,2,2,3500,3,0
7.833,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
24.963,16,1,1,0,30000,10,5,0,1,5,1,3,3,4,2,2,11500,6,6000,5,5000,1,5,4,5,1,1,30500,1,0
9,16,1,1,0,10000,7,5,0,1,5,1,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
2.1,16,1,1,0,3000,4,2,0,1,5,1,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
7.667,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
6.633,16,1,3,1,8000,6,4,0,1,5,3,3,3,4,4,4,5000,3,3500,3,500,4,4,2,3,4,6,4500,4,0
8.667,16,1,1,0,10000,7,5,0,1,5,1,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
1,16,0,2,0,1000,2,1,0,1,5,2,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,2,3,500,4,0
1.267,16,1,1,0,2000,3,2,0,1,5,1,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
6.963,4,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6000,4,3500,3,2000,3,5,4,4,1,1,8000,2,0
8.667,16,0,2,0,10000,7,5,0,1,5,2,1,1,2,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,8500,2,0
8.8,16,1,1,1,10000,7,5,0,1,5,1,3,3,4,3,4,6500,4,4000,4,1500,3,5,3,3,3,2,7500,3,0
8,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
4.3,16,1,1,1,5000,5,3,0,1,5,1,3,3,4,3,3,4000,3,2500,2,500,4,4,2,3,3,2,3500,3,0
2.133,16,1,3,1,3000,4,2,0,1,5,3,3,3,4,4,3,2500,1,1500,1,0,4,4,2,3,4,6,1500,4,0
2.667,16,0,3,0,3000,4,2,0,1,5,3,1,1,2,1,1,2500,1,1500,1,1000,3,5,2,2,3,3,2000,4,0
3.867,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
1.967,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
15.533,16,1,3,0,20000,9,5,0,1,5,3,3,3,4,3,2,9000,5,5000,4,3500,2,5,3,5,2,1,17000,1,0
10.963,2,1,1,1,15000,8,5,1,5,1,1,3,3,4,4,4,9500,5,6000,5,2000,3,5,3,4,2,1,12500,2,0
7.433,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
1.267,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
3.167,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
8.963,4,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
7.333,3,1,3,0,8000,6,4,2,4,2,3,3,1,2,2,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
6.033,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
5.733,7,1,2,0,8000,6,4,4,2,4,2,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
4.5,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
3.533,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
0.867,16,1,3,0,1000,2,1,0,1,5,3,3,2,3,2,1,1500,1,1000,1,0,4,4,2,2,2,3,500,4,0
3.333,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
17.267,16,1,1,0,20000,9,5,0,1,5,1,3,3,4,2,2,9500,5,5000,4,4000,2,5,4,5,1,1,20500,1,0
6.867,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
1.267,4,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
1.667,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
6.067,16,0,3,1,8000,6,4,0,1,5,3,1,2,3,3,3,5000,3,3000,3,1000,3,5,2,3,5,6,4000,4,0
2.633,16,0,3,0,3000,4,2,0,1,5,3,1,1,2,1,1,2500,1,1500,1,1000,3,5,2,2,3,3,2000,4,0
8.467,16,0,3,1,10000,7,5,0,1,5,3,1,2,3,3,3,6000,4,3500,3,1500,3,5,2,4,5,4,5000,3,0
0.967,16,0,3,0,1000,2,1,0,1,5,3,1,1,2,1,1,1500,1,1000,1,500,4,4,2,2,3,3,500,4,0
6.867,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
12.963,1,1,1,0,15000,8,5,1,5,1,1,3,2,3,2,2,10000,5,5000,4,4500,2,5,5,5,1,1,17000,1,0
6.2,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
8.433,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
16.6,16,1,1,1,20000,9,5,0,1,5,1,3,4,5,4,4,9500,5,6000,5,2000,3,5,3,4,3,2,15000,2,0
6.1,16,1,-999,0,8000,6,4,0,1,5,0,3,2,3,2,3,4500,3,2500,2,1500,3,5,3,4,2,1,6500,2,0
4.963,3,1,1,1,5000,5,3,2,4,2,1,3,2,3,3,3,5500,4,3500,3,1000,3,5,3,4,2,1,4000,2,0
7.667,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.167,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
7,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
5.5,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
5.7,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
9.333,16,1,3,0,10000,7,5,0,1,5,3,3,2,3,2,2,6000,4,3500,3,2000,3,5,3,4,2,1,8500,2,0
0.633,16,0,-999,0,1000,2,1,0,1,5,0,1,1,2,1,1,1500,1,1000,1,500,4,4,1,2,3,3,500,4,0
7.033,16,0,3,0,8000,6,4,0,1,5,3,1,1,2,1,1,5000,3,2500,2,2500,3,5,3,3,3,2,6000,3,0
3.333,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.6,16,0,3,0,2000,3,2,0,1,5,3,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,3,3,1500,4,0
9.4,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
4.467,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1,16,0,2,0,1000,2,1,0,1,5,2,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,2,3,500,4,0
9,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
7.6,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
14.296,4,1,1,0,15000,8,5,2,4,2,1,3,2,3,2,2,9000,5,4500,4,4000,2,5,4,5,1,1,15500,1,0
4.233,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
1.163,4,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,2000,3,0
3.167,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
8.867,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
2,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,1
2.167,3,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,4000,3,2000,2,1500,3,5,3,3,1,2,3000,3,0
6.667,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
0.967,1,0,2,0,1000,2,1,1,5,1,2,1,0,1,1,1,4000,3,2000,2,2000,3,5,3,3,1,2,1000,3,0
8.667,2,1,-999,0,10000,7,5,1,5,1,0,3,1,2,2,3,7000,4,4000,4,2500,3,5,3,4,1,1,9000,2,0
2.4,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
6.233,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.967,3,1,2,0,2000,3,2,2,4,2,2,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
2.963,7,1,1,0,3000,4,2,4,2,4,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,3000,3,0
5.933,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
3.833,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.9,16,1,1,0,2000,3,2,0,1,5,1,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
9.333,16,1,3,1,10000,7,5,0,1,5,3,3,3,4,4,4,6000,4,4000,4,1000,3,5,2,3,4,6,6000,4,0
15.63,4,1,1,1,20000,9,5,2,4,2,1,3,3,4,4,4,10500,6,6500,5,2500,3,5,3,4,2,1,17000,2,0
3.933,1,1,3,1,5000,5,3,1,5,1,3,3,2,3,4,3,5500,4,3500,3,1000,3,5,3,4,3,2,4000,2,0
2,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
1.133,3,1,3,0,2000,3,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
0.733,16,0,2,0,1000,2,1,0,1,5,2,1,1,2,1,1,2000,1,1000,1,1000,3,5,2,2,2,3,500,4,0
1.167,16,1,1,0,2000,3,2,0,1,5,1,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
2.163,4,1,3,0,3000,4,2,2,4,2,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,3000,3,0
1.163,2,1,3,0,2000,3,2,1,5,1,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
20.63,3,1,-999,0,30000,10,5,2,4,2,0,3,2,3,3,3,12000,6,6500,5,5000,1,5,3,5,1,1,27500,1,0
6.133,16,0,1,1,8000,6,4,0,1,5,1,1,2,3,2,3,5500,4,3000,3,1500,3,5,2,4,4,4,4500,3,0
8.63,4,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
1.163,4,1,1,0,2000,3,2,2,4,2,1,3,1,2,1,1,3500,2,2000,2,1000,3,5,4,3,1,2,2000,3,0
1.233,16,1,2,0,2000,3,2,0,1,5,2,3,2,3,1,1,2500,1,1500,1,500,4,4,3,3,1,2,2000,3,0
4.333,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
2.933,16,1,1,0,3000,4,2,0,1,5,1,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
2.267,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
5.2,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
2.833,16,1,1,1,3000,4,2,0,1,5,1,3,3,4,3,3,3000,2,2000,2,0,4,4,2,3,3,2,2000,3,0
5.967,16,1,1,0,8000,6,4,0,1,5,1,3,2,3,1,2,5500,4,3000,3,2000,3,5,4,4,1,1,8000,2,0
12.1,16,1,1,1,15000,8,5,0,1,5,1,3,4,5,4,4,8000,5,5000,4,1500,3,5,3,4,3,2,11500,2,0
12.667,16,1,1,0,15000,8,5,0,1,5,1,3,3,4,2,2,8000,5,4500,4,3000,2,5,4,5,1,1,15500,1,0
6.667,4,0,3,0,8000,6,4,2,4,2,3,1,0,1,1,1,6000,4,3000,3,3000,2,5,3,4,2,1,6500,2,0
4.2,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.433,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
6.167,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
4.867,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
8.1,4,1,2,0,10000,7,5,2,4,2,2,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
3.933,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
2.2,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
8.967,16,0,2,0,10000,7,5,0,1,5,2,1,1,2,1,1,6500,4,3000,3,3500,2,5,3,4,2,1,8500,2,0
4.333,16,0,1,0,5000,5,3,0,1,5,1,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
2.9,16,0,2,0,3000,4,2,0,1,5,2,1,1,2,1,1,3000,2,1500,1,1500,3,5,3,3,2,2,2500,3,0
3.333,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.23,2,1,1,0,2000,3,2,1,5,1,1,3,1,2,1,1,4000,3,2000,2,1500,3,5,4,3,1,2,2000,3,0
9.963,4,1,1,1,10000,7,5,2,4,2,1,3,2,3,3,4,7500,5,4500,4,2000,3,5,3,4,2,1,8500,2,0
6.333,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
3.667,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
6.333,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
14.7,16,1,1,1,15000,8,5,0,1,5,1,3,4,5,4,4,8000,5,5000,4,1500,3,5,3,4,3,2,11500,2,0
2.53,2,1,-999,1,3000,4,2,1,5,1,0,3,2,3,4,4,3500,2,2500,2,0,4,4,2,2,3,3,2000,4,0
7.6,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.763,2,1,3,0,2000,3,2,1,5,1,3,3,1,2,2,1,3500,2,2000,2,1000,3,5,3,3,1,2,2000,3,0
6.233,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
17.767,2,1,3,0,20000,9,5,1,5,1,3,3,2,3,3,2,10500,6,6000,5,4000,2,5,4,5,1,1,20500,1,0
8.63,4,1,1,0,10000,7,5,2,4,2,1,3,1,2,1,2,7500,5,4000,4,3000,2,5,4,5,1,1,10000,1,0
16.467,16,1,1,1,20000,9,5,0,1,5,1,3,4,5,4,4,9500,5,6000,5,2000,3,5,3,4,3,2,15000,2,0
4.433,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
56.296,7,1,1,1,80000,12,5,4,2,4,1,3,3,4,4,4,18500,7,11500,7,5500,1,5,3,4,3,2,50000,2,0
7.767,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
4.933,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
3.03,1,1,1,1,5000,5,3,1,5,1,1,3,2,3,3,3,6000,4,3500,3,1500,3,5,3,4,2,1,4000,2,0
2.2,16,1,3,0,3000,4,2,0,1,5,3,3,2,3,2,1,2500,1,1500,1,500,4,4,3,3,2,2,2500,3,0
7.6,16,0,2,0,8000,6,4,0,1,5,2,1,1,2,1,1,5500,4,2500,2,3000,2,5,3,4,2,1,6500,2,0
5.567,16,1,3,1,8000,6,4,0,1,5,3,3,3,4,4,4,5000,3,3500,3,500,4,4,2,3,4,6,4500,4,0
4.167,16,0,2,0,5000,5,3,0,1,5,2,1,1,2,1,1,4000,3,2000,2,2000,3,5,3,3,2,2,4000,3,0
4.867,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
2.433,16,0,3,0,3000,4,2,0,1,5,3,1,1,2,1,1,2500,1,1500,1,1000,3,5,2,2,3,3,2000,4,0
3.933,16,1,3,0,5000,5,3,0,1,5,3,3,2,3,2,1,3500,2,2000,2,1000,3,5,3,3,2,2,4000,3,0
1.233,16,0,2,0,2000,3,2,0,1,5,2,1,1,2,1,1,2500,1,1000,1,1500,3,5,3,2,2,3,1500,4,0
5.233,4,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
8,16,0,3,0,8000,6,4,0,1,5,3,1,1,2,1,1,5000,3,2500,2,2500,3,5,3,3,3,2,6000,3,0
3.167,16,1,1,0,5000,5,3,0,1,5,1,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
1.267,16,1,3,0,2000,3,2,0,1,5,3,3,2,3,2,1,2000,1,1000,1,500,4,4,3,3,2,2,1500,3,0
5.63,4,1,1,0,8000,6,4,2,4,2,1,3,1,2,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,8000,2,0
3.9,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
3.9,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
6.567,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
3,16,1,2,0,3000,4,2,0,1,5,2,3,2,3,1,1,3000,2,1500,1,1000,3,5,3,3,1,2,3000,3,0
26.963,4,1,1,1,30000,10,5,2,4,2,1,3,3,4,4,4,12500,6,7500,6,3500,2,5,3,4,2,1,25000,2,0
4.1,16,1,2,0,5000,5,3,0,1,5,2,3,2,3,1,1,4000,3,2000,2,1500,3,5,3,4,1,1,4500,2,0
9,16,1,2,0,10000,7,5,0,1,5,2,3,2,3,1,2,6500,4,3500,3,2500,3,5,4,4,1,1,10000,2,0
4.963,4,1,1,1,5000,5,3,2,4,2,1,3,2,3,3,3,5000,3,3000,3,1000,3,5,3,4,2,1,4000,2,0
7.667,16,1,2,0,8000,6,4,0,1,5,2,3,2,3,1,2,5500,4,3000,3,2000,3,5,3,4,1,1,7500,2,0
7.833,16,1,3,0,8000,6,4,0,1,5,3,3,2,3,2,2,5000,3,3000,3,1500,3,5,3,4,2,1,6500,2,0
1.567,16,1,1,1,2000,3,2,0,1,5,1,3,3,4,3,3,2500,1,1500,1,0,4,4,2,3,3,2,1500,3,0
6.467,16,1,1,1,8000,6,4,0,1,5,1,3,3,4,3,4,5500,4,3500,3,1000,3,5,3,3,3,2,6000,3,0
