LoanAmount,MonthlyIncome,CreditScore,LoanDuration,HistoricalDelinquencies,DebtToIncomeRatio,Age,EmploymentDuration,OtherLoans,Homeownership,target,date,uid
17641,8158,669,32,5,0.8705535303430301,57,7,6,0,1,2023-08,108822
46964,9305,555,55,9,0.8990920676201739,50,23,9,0,1,2023-09,108823
35028,5025,720,52,2,0.7506954602136653,64,22,3,0,1,2023-06,108824
20651,9264,824,15,9,0.3607509761178748,52,26,9,0,1,2023-09,108825
13536,5446,645,40,5,0.3560173717285574,41,12,8,0,0,2023-08,108826
11273,9081,759,52,9,0.9050901978857231,46,5,5,0,1,2023-09,108827
11284,7823,628,28,9,0.29058830841382033,46,6,3,0,0,2023-09,108828
30692,3560,549,11,4,0.7488566912867811,40,16,4,0,0,2023-06,108829
13817,5651,839,16,7,0.6268054712293964,54,12,7,0,1,2023-07,108830
33955,8248,825,48,3,0.5371360769096685,66,9,6,0,1,2023-09,108831
31555,6904,519,56,9,0.5522676529310845,69,20,5,0,1,2023-05,108832
25378,3539,673,32,9,0.9561658901881525,29,12,1,0,1,2023-08,108833
46182,9499,782,36,2,0.889154559917597,66,10,2,0,1,2023-06,108834
22127,7755,525,35,5,0.8919870911053969,47,17,0,0,0,2023-08,108835
22952,9575,659,8,9,0.5252946465148978,59,25,2,0,1,2023-08,108836
16539,8959,509,18,8,0.28558496698984587,56,24,1,0,0,2023-08,108837
19692,6136,581,59,7,0.9982715464941125,60,11,9,0,1,2023-09,108838
23120,6289,755,45,9,0.3162744698043852,52,18,5,0,1,2023-07,108839
18334,5610,604,26,7,0.6124658642629264,27,4,3,0,0,2023-07,108840
33615,8546,639,48,2,0.4116953508787137,56,3,9,0,1,2023-07,108841
12903,7912,701,16,0,0.6085942893199268,69,19,2,0,0,2023-09,108842
33527,4944,843,50,2,0.44394655528211846,60,6,7,0,1,2023-09,108843
20629,6145,523,8,2,0.9175093124967677,52,23,4,0,0,2023-09,108844
22740,5758,545,43,5,0.9746732765670878,38,8,3,0,0,2023-09,108845
38782,8311,716,36,2,0.5280514261103064,49,7,5,0,1,2023-09,108846
31708,6260,554,29,1,0.25615171246204843,33,15,3,0,0,2023-09,108847
15860,7107,577,47,8,0.7306688794763856,33,12,9,0,1,2023-05,108848
22438,9382,658,56,5,0.5013004512387746,55,15,9,0,1,2023-05,108849
6764,4895,843,17,4,0.9887749247651418,26,9,4,0,0,2023-09,108850
11009,5500,771,51,2,0.27149982230793634,62,2,3,0,0,2023-08,108851
25842,9526,647,48,6,0.2953011525561302,53,26,8,0,1,2023-09,108852
47372,5829,537,32,6,0.7595384913492376,69,20,1,0,1,2023-08,108853
38435,6873,610,26,3,0.8069196818830078,51,15,0,0,0,2023-05,108854
8370,3047,514,30,9,0.5768771234324508,61,18,6,0,0,2023-09,108855
43744,5364,577,35,1,0.4218116819521089,52,13,8,0,0,2023-08,108856
25454,5256,575,35,1,0.44784803930436184,33,16,8,0,0,2023-07,108857
46381,8666,827,15,7,0.4703783731370167,44,15,3,0,1,2023-07,108858
43367,7672,774,8,3,0.3802255925130984,47,11,3,0,0,2023-07,108859
8650,9458,696,18,6,0.8805140385178796,61,3,0,0,0,2023-06,108860
30708,3753,718,32,2,0.252061766043838,69,29,0,0,0,2023-09,108861
47662,8155,562,23,8,0.5258222592626517,58,10,0,0,1,2023-09,108862
8190,5802,531,50,9,0.798082515872794,49,17,5,0,1,2023-06,108863
13789,7649,732,29,8,0.20306037955738132,50,8,5,0,0,2023-05,108864
37125,6652,609,51,6,0.9024260134247428,43,5,4,0,1,2023-06,108865
38159,3402,664,19,6,0.7650345699034915,23,21,9,0,1,2023-08,108866
22459,8226,693,44,0,0.2586991654672544,33,8,9,0,0,2023-09,108867
40418,5086,506,49,9,0.9159972711955506,28,15,1,0,1,2023-06,108868
23768,9724,638,9,7,0.5898439941046544,55,11,5,0,1,2023-05,108869
20563,5227,842,21,1,0.7217914671122492,25,9,0,0,0,2023-09,108870
32885,9155,786,56,7,0.9056266996150735,43,25,2,0,1,2023-06,108871
26885,6410,800,15,1,0.9049298757515722,45,26,4,0,1,2023-06,108872
11895,5990,555,53,0,0.5269952948060013,53,25,9,0,0,2023-05,108873
28958,7643,659,42,7,0.3901515880199473,20,2,4,0,0,2023-09,108874
6531,4149,648,32,3,0.4059372354769414,42,7,6,0,0,2023-06,108875
10481,3062,786,53,9,0.8127532691069823,36,16,4,0,1,2023-05,108876
28932,7939,756,6,5,0.9435442888033123,55,7,9,0,1,2023-09,108877
26360,6153,638,10,9,0.25778453865092,56,4,5,0,0,2023-06,108878
48642,4008,848,18,9,0.21201578245921102,69,5,6,0,1,2023-08,108879
29829,8938,823,50,0,0.8583480491781925,64,14,1,0,1,2023-06,108880
24932,5031,791,8,8,0.5092820826032467,39,22,2,0,0,2023-08,108881
43931,4322,834,22,6,0.42115939596652885,45,7,2,0,1,2023-06,108882
43032,5081,686,24,4,0.35069907809267353,30,13,0,0,0,2023-08,108883
20890,3751,822,42,5,0.4771844878625957,39,18,8,0,1,2023-07,108884
23807,7144,683,10,2,0.9771744714224064,20,10,9,0,0,2023-08,108885
16767,3657,806,52,8,0.9816638196349576,63,2,8,0,1,2023-08,108886
13071,4660,761,47,1,0.46521082124536356,32,13,8,0,0,2023-09,108887
31149,3700,809,49,9,0.9709520946312922,55,2,8,0,1,2023-06,108888
20540,4080,843,29,0,0.4398907597916936,63,29,7,0,0,2023-08,108889
40676,5156,644,48,0,0.883584876213658,57,15,4,0,1,2023-09,108890
9712,4540,760,38,9,0.3696033673238077,32,5,8,0,0,2023-06,108891
31201,6032,501,26,1,0.8611900706975928,33,22,6,0,0,2023-06,108892
49958,9167,813,8,5,0.4829843180457467,31,11,1,0,1,2023-08,108893
24899,9364,511,9,5,0.35657881595436103,53,6,6,0,0,2023-07,108894
24787,4983,760,56,8,0.9478239259389047,46,19,3,0,1,2023-06,108895
25982,3314,668,37,9,0.3713474659429359,31,28,6,0,0,2023-07,108896
27606,9437,647,29,3,0.9934681806073935,57,15,6,0,1,2023-09,108897
15150,6081,699,57,7,0.2868591139107919,55,4,2,0,0,2023-05,108898
25393,8796,811,40,3,0.20801662671216584,20,7,2,0,0,2023-07,108899
42259,8113,569,23,2,0.8966348368616666,45,23,9,0,1,2023-05,108900
32750,7733,811,8,3,0.6692835266467849,59,22,9,0,1,2023-09,108901
13593,5314,553,44,0,0.5373010416600252,59,17,5,0,0,2023-05,108902
22358,5135,758,59,8,0.26557114042567537,40,10,1,0,0,2023-05,108903
21607,9598,527,31,4,0.6599140247853552,51,22,7,0,1,2023-09,108904
42381,4649,619,58,6,0.5149804681887196,44,29,7,0,1,2023-07,108905
29811,6219,632,29,2,0.5868975303909463,31,17,3,0,0,2023-09,108906
33074,9900,589,6,4,0.7043134891217668,44,11,1,0,0,2023-07,108907
25595,6800,515,56,9,0.7119468845044505,45,21,8,0,1,2023-07,108908
49194,5478,786,55,3,0.9684793930824316,55,22,8,0,1,2023-09,108909
31853,7067,783,39,6,0.7240427307514758,35,16,1,0,1,2023-09,108910
13183,4775,729,17,4,0.4715233121457847,33,7,9,0,0,2023-08,108911
25661,4966,636,22,1,0.46370626221206274,65,8,3,0,0,2023-09,108912
46169,9059,794,26,2,0.5817287623261219,53,16,0,0,1,2023-09,108913
41495,4767,726,26,7,0.4074621598945465,68,16,5,0,1,2023-07,108914
18703,6815,526,8,2,0.5011511825010311,43,25,0,0,0,2023-09,108915
35815,3241,831,49,6,0.873690217543867,27,22,6,0,1,2023-06,108916
34565,7797,616,33,4,0.8878092822937578,46,27,8,0,1,2023-09,108917
27942,5949,588,30,6,0.7022339825602724,58,23,8,0,1,2023-06,108918
47986,7836,606,49,9,0.6662727535952666,32,4,1,0,1,2023-05,108919
38161,9209,720,11,8,0.5416798653868233,48,26,7,0,1,2023-08,108920
46803,9521,722,47,6,0.7087191324550772,50,7,2,0,1,2023-09,108921
14716,9531,621,35,5,0.844842676585192,62,26,4,0,1,2023-06,108922
46563,8910,532,37,0,0.7902776463271843,38,17,3,0,1,2023-07,108923
38349,7876,590,27,3,0.22836761254214874,29,3,5,0,0,2023-08,108924
47899,5256,683,43,7,0.7849039988845068,62,17,6,0,1,2023-06,108925
5132,7111,757,19,0,0.7759581337400014,67,11,8,0,0,2023-05,108926
8385,6368,512,39,5,0.2791924293509621,59,8,9,0,0,2023-06,108927
41538,8081,523,48,1,0.3201978916713009,53,19,4,0,0,2023-07,108928
40036,3366,824,52,8,0.8303268089442617,65,7,1,0,1,2023-08,108929
38743,5827,533,31,7,0.6471916625972816,68,18,3,0,1,2023-05,108930
45373,4252,746,45,8,0.8573031924685299,68,28,1,0,1,2023-09,108931
12213,5487,842,59,8,0.3477953079247869,62,28,0,0,1,2023-07,108932
49223,7785,518,18,1,0.2244918117650695,20,21,1,0,0,2023-09,108933
31119,6603,529,35,1,0.329553403736943,38,15,6,0,0,2023-07,108934
7835,6521,548,24,8,0.5620560362264153,20,19,1,0,0,2023-07,108935
7738,8155,679,47,1,0.6186342044879214,43,26,3,0,0,2023-06,108936
47317,7942,725,46,3,0.8861608976421333,44,3,4,0,1,2023-05,108937
9134,7517,577,55,1,0.772960423881651,23,16,2,0,0,2023-06,108938
30892,4643,706,44,0,0.9923125124232637,43,15,3,0,0,2023-07,108939
44601,4212,534,8,9,0.26297567310029113,58,5,9,0,0,2023-07,108940
13353,7703,749,36,6,0.30417685803193706,39,14,2,0,0,2023-09,108941
20690,8434,570,17,4,0.2674844750564558,52,24,7,0,0,2023-07,108942
6909,3019,809,20,2,0.6307664372625102,47,2,9,0,0,2023-06,108943
30703,3675,778,59,7,0.4134886166450608,62,27,7,0,1,2023-09,108944
19496,7477,651,58,4,0.7469063520776837,64,4,2,0,1,2023-08,108945
17062,3608,726,50,0,0.3061527107653243,54,20,8,0,0,2023-06,108946
14850,9286,742,43,8,0.2825531196497011,43,13,8,0,1,2023-05,108947
32701,3061,509,45,4,0.5681323759943583,59,16,6,0,0,2023-06,108948
39731,4265,816,19,2,0.5007186826106591,63,12,0,0,0,2023-05,108949
10153,5285,547,40,5,0.8633319327960793,21,27,9,0,0,2023-09,108950
15481,4154,611,21,7,0.870043260034399,42,5,2,0,0,2023-08,108951
38734,4628,703,55,1,0.29394293429878016,52,22,7,0,0,2023-09,108952
5889,4626,656,29,2,0.8498582238736365,33,25,5,0,0,2023-09,108953
24445,6716,842,22,6,0.651331985902897,34,21,8,0,1,2023-05,108954
11461,8242,525,23,1,0.6028466191013601,51,12,9,0,0,2023-07,108955
43934,8559,807,47,4,0.2758107009956918,42,26,8,0,1,2023-09,108956
33205,8022,665,22,8,0.791704615195667,23,8,0,0,1,2023-06,108957
28351,9485,748,21,6,0.24770702591791682,39,5,5,0,1,2023-05,108958
21006,4442,761,26,2,0.42215341571968,50,3,2,0,0,2023-06,108959
49149,4653,763,29,1,0.2763452278112185,26,22,4,0,0,2023-07,108960
15940,5502,516,39,9,0.6246140878727389,20,13,0,0,0,2023-05,108961
16258,6269,575,57,8,0.7161840469676739,24,4,6,0,1,2023-07,108962
29485,3281,753,41,8,0.9126841171843398,33,21,5,0,1,2023-06,108963
28763,7981,705,48,8,0.7870975367970108,49,8,9,0,1,2023-06,108964
45048,4024,533,32,9,0.9688835191310134,57,27,4,0,1,2023-06,108965
6067,7818,646,44,2,0.8087598663075561,42,27,1,0,0,2023-05,108966
25607,8894,825,22,0,0.4384584826339614,26,4,7,0,0,2023-05,108967
48883,6403,837,30,8,0.6380678484505324,63,7,4,0,1,2023-07,108968
14018,4235,727,56,6,0.5663517114560126,58,3,1,0,0,2023-09,108969
20187,7182,617,43,1,0.6527749789098756,69,4,3,0,0,2023-09,108970
42375,7760,664,47,5,0.6576714715299139,35,24,9,0,1,2023-09,108971
8985,7957,537,26,8,0.761680868375221,28,8,7,0,0,2023-08,108972
48052,8818,795,9,7,0.2664350517164515,58,13,7,0,1,2023-09,108973
24563,9204,636,30,5,0.7973961031054011,65,13,2,0,1,2023-09,108974
42306,9940,808,35,5,0.3149948905866058,53,9,9,0,1,2023-08,108975
23608,9238,745,38,7,0.22096584393601246,50,20,7,0,1,2023-08,108976
44139,3785,697,44,8,0.6151244335691698,64,26,9,0,1,2023-06,108977
6726,8672,565,31,7,0.6651815685297575,26,20,8,0,1,2023-05,108978
31582,6317,579,30,0,0.22788085609362316,21,5,1,0,0,2023-05,108979
10791,4667,551,58,1,0.6122968918240184,25,14,5,0,0,2023-08,108980
13458,6008,628,21,5,0.6276561666923773,63,5,2,0,0,2023-05,108981
22221,9440,500,54,7,0.24199592101198492,53,3,4,0,0,2023-09,108982
25968,6194,666,29,3,0.7692682280917409,36,1,3,0,0,2023-06,108983
22070,7789,515,10,3,0.3682317614275099,45,10,7,0,0,2023-05,108984
32937,6775,644,59,1,0.8355673710602367,31,15,6,0,1,2023-07,108985
46831,5446,611,47,9,0.4486577038399136,39,17,6,0,1,2023-08,108986
47933,6790,601,44,0,0.5823140251713734,60,12,0,0,0,2023-06,108987
42415,8350,581,18,9,0.9134807035350936,65,14,5,0,1,2023-05,108988
47770,3533,598,35,8,0.8449435734820381,54,24,1,0,1,2023-08,108989
25802,3401,658,12,6,0.8254908628683642,54,4,7,0,0,2023-09,108990
48601,6663,539,52,8,0.3283473580923373,48,29,5,0,1,2023-07,108991
15420,3129,654,22,1,0.23851390935968705,67,11,8,0,0,2023-07,108992
11642,5339,535,32,9,0.6846071605444833,57,26,9,0,1,2023-08,108993
24775,7371,746,40,4,0.5285533139910783,50,15,0,0,0,2023-08,108994
33754,5959,503,10,1,0.9272618211443793,59,14,7,0,0,2023-05,108995
48310,4858,780,47,9,0.4796746108504816,32,27,1,0,1,2023-06,108996
9357,5973,833,10,6,0.5284386807983379,45,18,6,0,0,2023-09,108997
26263,7150,748,29,8,0.6208004344391356,41,22,2,0,1,2023-09,108998
18201,6649,511,12,2,0.8371205325056896,27,9,6,0,0,2023-07,108999
7739,5786,782,12,0,0.414639243280642,59,15,0,0,0,2023-07,109000
18231,6097,715,59,3,0.9534565257298995,26,21,9,0,1,2023-05,109001
47278,6512,818,19,3,0.6319368901772306,24,3,8,0,1,2023-08,109002
47495,7860,810,20,5,0.8727818089395274,20,20,5,0,1,2023-06,109003
26168,4220,581,10,4,0.6204947867648151,64,13,6,0,0,2023-05,109004
37624,3641,513,42,4,0.8175945565920106,59,2,8,0,0,2023-06,109005
15635,6314,555,9,8,0.24113660198743575,30,15,9,0,0,2023-08,109006
14964,8943,841,35,0,0.8393699853464109,51,14,0,0,0,2023-07,109007
32785,3723,781,25,7,0.6191675438479539,26,7,7,0,1,2023-06,109008
34510,8309,698,58,7,0.5595324705492661,48,29,6,0,1,2023-08,109009
22261,7897,847,31,7,0.2892877332894943,49,4,1,0,0,2023-09,109010
24254,3737,665,14,2,0.7932500311268105,40,4,0,0,0,2023-09,109011
16392,7853,791,35,9,0.3049309220033111,58,24,9,0,1,2023-07,109012
17336,8687,645,49,7,0.3538542502431945,67,10,0,0,0,2023-08,109013
16939,9710,577,53,1,0.3011386045677187,63,21,3,0,0,2023-09,109014
32412,4299,611,27,7,0.20526048617092496,62,19,4,0,0,2023-09,109015
21676,8937,522,45,7,0.7295310240537469,60,13,6,0,1,2023-07,109016
14843,6480,615,46,2,0.4166752358172852,58,28,7,0,0,2023-06,109017
30112,3339,641,49,3,0.31957636735264106,39,6,1,0,0,2023-09,109018
35598,3152,696,35,8,0.4559779860114661,41,8,8,0,1,2023-06,109019
40454,8684,777,25,8,0.5992677532373418,48,10,6,0,1,2023-08,109020
38001,4421,527,33,9,0.602730016707429,65,17,5,0,1,2023-09,109021
32228,8563,798,12,8,0.49375680666556754,23,9,7,0,1,2023-08,109022
19429,6051,575,58,9,0.5959458168331433,22,14,1,0,0,2023-08,109023
23758,3426,517,9,5,0.5418731662359952,28,29,0,0,0,2023-05,109024
7272,6558,599,33,0,0.8581321975875886,24,20,4,0,0,2023-06,109025
22350,9347,623,40,7,0.22369117399294558,22,5,8,0,0,2023-08,109026
27538,4135,791,38,8,0.8944241066584375,44,26,6,0,1,2023-08,109027
8400,5372,624,12,7,0.3951322045429003,51,3,6,0,0,2023-05,109028
20371,6329,506,14,0,0.7774257720290005,52,9,8,0,0,2023-05,109029
42310,3949,522,39,5,0.5240316930724047,37,29,4,0,0,2023-06,109030
41291,4373,661,44,8,0.4354663716038289,64,12,4,0,1,2023-08,109031
23147,9126,616,47,8,0.6922778983999076,55,22,6,0,1,2023-07,109032
8291,3956,520,39,6,0.8151075350904835,69,1,5,0,0,2023-05,109033
40256,4701,751,18,6,0.559949162482883,60,25,9,0,1,2023-05,109034
15892,5941,825,34,3,0.5732430744523849,48,11,5,0,0,2023-08,109035
39326,5482,808,40,6,0.24708518781414357,58,5,7,0,1,2023-06,109036
42458,4303,583,50,9,0.9391967845022751,66,19,3,0,1,2023-05,109037
43889,3370,540,15,4,0.8775173571570072,64,4,1,0,0,2023-05,109038
49966,5980,702,35,9,0.5183942300339486,21,12,2,0,1,2023-09,109039
42207,5296,627,49,4,0.8119604905284468,30,16,9,0,1,2023-07,109040
45288,9324,641,31,0,0.4506233405667674,50,16,3,0,1,2023-07,109041
30995,7798,843,40,1,0.7843374344102199,23,21,4,0,1,2023-05,109042
10409,8770,602,33,8,0.6133533732512483,48,1,1,0,0,2023-07,109043
47438,5125,606,34,1,0.5686133777758011,69,26,7,0,1,2023-08,109044
49874,5966,516,57,9,0.2452183978064918,22,3,4,0,1,2023-05,109045
49702,9479,524,11,1,0.9723375374470904,21,23,6,0,1,2023-09,109046
34823,7145,563,8,8,0.8699271759027363,63,25,8,0,1,2023-08,109047
12869,9228,841,34,2,0.8347104543891573,55,22,6,0,1,2023-09,109048
40724,5742,736,7,1,0.4439329581229794,33,20,3,0,0,2023-07,109049
27401,9147,675,27,6,0.4316721475389869,67,15,2,0,1,2023-06,109050
30958,8088,790,51,8,0.6585544772757195,23,20,7,0,1,2023-08,109051
15766,7021,792,52,5,0.876978556980919,63,25,8,0,1,2023-06,109052
24768,5364,810,55,6,0.9477027249349219,49,17,4,0,1,2023-05,109053
35794,8230,655,32,2,0.41514322080624444,38,22,5,0,0,2023-07,109054
31145,8453,552,56,2,0.6859318402555339,38,4,9,0,1,2023-07,109055
15086,8970,572,27,7,0.7791222399147724,63,3,9,0,1,2023-05,109056
48203,3762,682,15,6,0.3811137161465792,50,11,5,0,0,2023-07,109057
31442,9755,688,57,4,0.5259749041779395,34,1,2,0,1,2023-07,109058
21412,7062,512,54,5,0.34997941897091256,48,5,3,0,0,2023-09,109059
30596,4004,546,54,8,0.7591240622146673,22,4,8,0,1,2023-08,109060
15255,6755,659,24,2,0.8910281092361583,38,26,5,0,0,2023-06,109061
47406,5846,783,29,2,0.902027483641324,41,20,4,0,1,2023-09,109062
45524,9262,552,32,5,0.7360710963941657,66,8,8,0,1,2023-09,109063
28332,3349,786,41,7,0.4777218881394907,39,11,7,0,1,2023-08,109064
49624,5964,507,48,4,0.7288323014834035,26,11,8,0,1,2023-08,109065
20764,3686,571,22,0,0.891413381736655,23,18,8,0,0,2023-06,109066
32563,7637,597,15,2,0.7006846671486266,20,27,3,0,0,2023-09,109067
27139,6126,586,59,7,0.5303135522366924,60,10,7,0,1,2023-05,109068
41370,7456,829,22,3,0.9358422005751992,26,27,9,0,1,2023-08,109069
10062,5755,600,49,8,0.8681732746155413,41,26,8,0,1,2023-06,109070
49645,6524,780,15,5,0.9059481921982495,56,13,4,0,1,2023-06,109071
12244,6624,788,15,9,0.9225536168322355,49,20,3,0,1,2023-06,109072
11372,5732,736,43,3,0.5150498461282506,28,16,9,0,0,2023-07,109073
44873,9473,695,22,3,0.8877112060058681,46,27,0,0,1,2023-08,109074
24965,9362,596,31,9,0.6562797369973583,57,17,2,0,1,2023-09,109075
49997,9351,595,31,4,0.23052717884323207,42,18,9,0,1,2023-07,109076
21956,4693,760,56,6,0.7086690852160942,31,26,1,0,1,2023-08,109077
45473,5892,620,39,6,0.5764951394355962,32,26,6,0,1,2023-08,109078
18894,6811,772,9,9,0.42012372734983794,52,3,3,0,0,2023-05,109079
38382,7180,831,55,6,0.9763065120376317,34,28,8,0,1,2023-09,109080
9050,3684,551,32,4,0.2440566866343793,35,1,8,0,0,2023-06,109081
21709,7340,817,26,8,0.9567019125656533,53,2,1,0,1,2023-09,109082
20722,5919,662,41,1,0.3274136485077105,28,23,2,0,0,2023-09,109083
20210,6756,689,43,7,0.5015905434404258,61,26,7,0,1,2023-05,109084
41545,8454,776,51,9,0.5337881403354794,46,26,9,0,1,2023-09,109085
43674,6283,584,36,7,0.7848164149286512,67,6,2,0,1,2023-08,109086
39489,7691,693,12,2,0.37248736698936363,34,18,3,0,0,2023-09,109087
22733,9828,680,49,4,0.9888814745820314,54,17,2,0,1,2023-05,109088
25080,7026,520,39,7,0.7992094822112183,53,26,1,0,1,2023-09,109089
41664,4156,702,23,9,0.8319621106776438,59,14,0,0,1,2023-08,109090
44709,6061,701,29,8,0.2851430181719156,49,25,2,0,1,2023-07,109091
43014,8919,650,18,6,0.5810496076075602,67,17,8,0,1,2023-07,109092
46152,8893,658,18,3,0.9564874803826311,42,26,7,0,1,2023-08,109093
32250,7445,809,30,3,0.41605285724144525,28,21,8,0,1,2023-06,109094
25229,5329,525,10,2,0.31630692396068777,51,25,9,0,0,2023-09,109095
21475,9436,808,44,7,0.5883155678113506,54,29,4,0,1,2023-06,109096
48876,4292,565,34,5,0.9443144557209666,68,9,4,0,1,2023-09,109097
34011,4884,762,49,9,0.5894324995445018,51,22,7,0,1,2023-05,109098
13128,4560,666,51,5,0.5238674423357272,64,19,4,0,0,2023-09,109099
37450,3983,787,38,9,0.7202179493710212,35,2,3,0,1,2023-09,109100
23897,5067,653,29,9,0.9495071990804411,51,3,8,0,1,2023-05,109101
13168,9902,842,15,8,0.23924595936325288,44,16,0,0,0,2023-08,109102
11861,4863,705,30,2,0.322716436381353,49,16,5,0,0,2023-06,109103
46758,4979,652,46,3,0.30620344803540833,56,1,6,0,0,2023-07,109104
18750,4736,683,15,2,0.26826638583933254,56,19,5,0,0,2023-05,109105
21988,5452,658,44,2,0.4416848645187167,54,18,9,0,0,2023-06,109106
7979,8234,693,21,0,0.3834472264962481,64,24,7,0,0,2023-09,109107
28524,4918,501,33,9,0.6389530129674683,27,10,7,0,0,2023-07,109108
12065,3700,714,17,5,0.46183153738056265,59,23,4,0,0,2023-05,109109
42684,7046,674,49,8,0.524166289166301,68,17,3,0,1,2023-07,109110
28184,5073,574,37,4,0.9534917523998501,66,1,6,0,1,2023-09,109111
38365,7661,784,56,9,0.324524513015525,55,5,8,0,1,2023-06,109112
28704,6753,626,34,1,0.5107658614358417,44,4,1,0,0,2023-05,109113
10622,3394,548,50,9,0.4056654724150255,37,24,6,0,0,2023-08,109114
23261,4956,531,58,3,0.6393327858862017,58,24,5,0,0,2023-09,109115
49932,6048,657,55,5,0.7890689812373155,29,19,2,0,1,2023-09,109116
33419,6452,514,32,6,0.853590298734292,20,21,1,0,0,2023-08,109117
39467,3522,817,31,6,0.6122373556138925,23,7,0,0,0,2023-05,109118
30605,4562,833,8,3,0.8839332732215541,45,8,1,0,0,2023-08,109119
34171,5909,742,31,9,0.828060406301854,30,19,4,0,1,2023-09,109120
27164,8202,516,44,9,0.3256032491469908,34,8,0,0,0,2023-09,109121
18796,5849,521,6,4,0.39634300721599613,51,26,7,0,0,2023-07,109122
41854,3549,743,40,3,0.7373764226667368,34,9,3,0,0,2023-07,109123
36320,4468,580,58,9,0.9798352157924863,47,19,2,0,1,2023-05,109124
5665,9230,643,32,5,0.5009037604800002,42,28,9,0,1,2023-08,109125
37694,3832,507,51,6,0.38384627251579256,22,18,1,0,0,2023-08,109126
29230,7482,666,9,1,0.8953035474364632,51,14,0,0,0,2023-05,109127
27995,8058,786,24,9,0.3596895676343061,39,18,7,0,1,2023-05,109128
31784,9811,767,27,2,0.7579266192398892,33,5,8,0,1,2023-09,109129
19605,4421,788,11,7,0.22739925628469165,54,28,2,0,0,2023-05,109130
22463,3285,685,57,6,0.21518441207832295,59,26,2,0,0,2023-08,109131
13419,5745,511,14,0,0.5612533711553318,61,28,8,0,0,2023-07,109132
38837,6765,780,16,3,0.7252321020399226,28,1,6,0,1,2023-08,109133
10263,7464,803,27,4,0.3139475631670148,66,6,8,0,0,2023-05,109134
45719,9798,582,52,2,0.8111059624012305,43,7,1,0,1,2023-08,109135
39131,4445,554,14,3,0.30298918592957724,60,28,6,0,0,2023-08,109136
42276,8837,630,34,9,0.6269662462973398,23,29,7,0,1,2023-09,109137
39523,9797,624,48,9,0.4466393538216644,31,5,3,0,1,2023-07,109138
5519,9840,824,15,9,0.8018026214265643,43,27,9,0,1,2023-08,109139
36106,4466,550,39,6,0.8432934028511072,20,8,3,0,0,2023-07,109140
49504,4776,526,36,7,0.2528729916499769,33,6,1,0,0,2023-09,109141
15514,8639,664,27,8,0.354083655445972,50,1,1,0,0,2023-07,109142
12233,6655,780,51,1,0.9141152876555165,29,25,3,0,0,2023-08,109143
6102,3914,532,9,3,0.5324902692806934,52,12,3,0,0,2023-05,109144
5597,3287,561,7,0,0.5813886922984364,55,5,4,0,0,2023-07,109145
24657,7190,644,10,2,0.33441907333005316,61,29,9,0,0,2023-05,109146
43549,9812,670,51,7,0.9959158372007944,54,5,9,0,1,2023-05,109147
48565,5088,785,20,6,0.9384381462714608,67,15,9,0,1,2023-07,109148
11256,7426,796,24,7,0.20161973678579495,37,17,8,0,0,2023-06,109149
48148,8932,616,43,5,0.6405877461263081,44,5,8,0,1,2023-07,109150
34401,4804,503,20,4,0.8978139068825237,31,19,6,0,0,2023-07,109151
